town,traffic,weather,start,target,route_completion,lights_ran,duration,distance
Town01,0,8,19,28,100.0,1,11.6,1.6388758590277464
Town01,0,8,19,28,100.0,1,11.2,0.6855544855700821
Town01,0,8,19,28,100.0,1,11.35,-2.0133456176935254
Town01,0,8,19,28,100.0,1,11.3,0.8412448800596981
Town01,0,8,19,28,100.0,1,10.7,-1.2784588893809288
Town01,0,8,19,28,100.0,1,10.9,0.8365151037151337
Town01,0,8,19,28,100.0,1,10.95,0.5020814673373861
Town01,0,8,19,28,100.0,1,11.6,1.2514081612811165
Town01,0,8,19,28,100.0,1,11.9,1.5399217918695176
Town01,0,8,19,28,100.0,1,10.05,-2.5890884686975677
Town01,0,8,19,28,100.0,1,11.5,1.2246238795358129
Town01,0,8,19,28,100.0,1,11.6,1.7183457348835747
Town01,0,8,19,28,100.0,1,11.0,0.6557462001081493
Town01,0,8,19,28,100.0,1,11.0,1.0053354109516994
Town01,0,8,19,28,100.0,1,11.1,0.6320668057938801
Town01,0,8,19,28,100.0,1,11.55,1.5082244244432665
Town01,0,8,19,28,100.0,1,11.25,1.2423693118268053
Town01,0,8,19,28,100.0,1,11.15,-1.3943913169884314
Town01,0,8,19,28,100.0,1,11.55,0.5285469668068918
Town01,0,8,19,28,100.0,1,11.45,0.46246561232862327
Town01,0,8,19,28,100.0,1,9.7,-3.721757459545465
Town01,0,8,19,28,100.0,1,11.1,1.2475584700055409
Town01,0,8,19,28,100.0,1,11.9,2.450585630109086
Town01,0,8,19,28,100.0,1,12.15,-1.7060275076015483
Town01,0,8,19,28,100.0,1,11.0,1.1092225243777127
Town01,0,8,19,28,100.0,1,11.75,1.9076376333007623
Town01,0,8,19,28,100.0,1,11.6,1.4325843098047089
Town01,0,8,19,28,100.0,1,11.8,2.125268646655255
Town01,0,8,19,28,100.0,1,11.8,1.7173548867362163
Town01,0,8,19,28,100.0,1,11.7,1.0075995351664688
Town01,0,8,19,28,100.0,1,11.45,1.3974360909119925
Town01,0,8,19,28,100.0,1,11.95,1.7519431793441544
Town01,0,8,19,28,100.0,1,11.85,2.011280964489984
Town01,0,8,19,28,100.0,1,12.1,5.169397952519101
Town01,0,8,19,28,100.0,1,11.6,1.4609202786689668
Town01,0,8,19,28,100.0,1,12.15,1.8084772865984178
Town01,0,8,19,28,100.0,1,11.4,1.1618820187237198
Town01,0,8,19,28,100.0,1,11.9,1.617176355550142
Town01,0,8,19,28,100.0,1,11.75,1.7606036704602515
Town01,0,8,19,28,100.0,1,11.0,0.8090702545070863
Town01,0,8,19,28,100.0,1,11.7,1.782895936941907
Town01,0,8,19,28,100.0,1,11.4,1.275799180292951
Town01,0,8,19,28,100.0,1,11.85,2.245955297576666
Town01,0,8,19,28,100.0,1,12.05,2.169810008350389
Town01,0,8,19,28,100.0,1,11.0,0.8137641577622694
Town01,0,8,19,28,100.0,1,11.6,1.8995539810521693
Town01,0,8,19,28,100.0,1,12.0,2.013744246378508
Town01,0,8,19,28,100.0,1,9.95,-2.0800288313298227
Town01,0,8,19,28,100.0,1,11.35,1.89008454022001
Town01,0,8,19,28,100.0,1,11.5,-1.6774546812750017
Town01,0,8,19,28,100.0,1,10.4,-1.3879001650082399
Town01,0,8,19,28,100.0,1,9.35,-4.073464355145718
Town01,0,8,19,28,100.0,1,11.25,1.2835409596384575
Town01,0,8,19,28,100.0,1,9.95,-2.6559866005825916
Town01,0,8,19,28,100.0,1,10.4,-1.7239027843044104
Town01,0,8,19,28,100.0,1,10.75,-2.2349395649364148
Town01,0,8,19,28,100.0,1,11.75,2.4589494684119773
Town01,0,8,19,28,100.0,1,11.45,1.3756723617668336
Town01,0,8,19,28,100.0,1,11.6,1.3952711503609532
Town01,0,8,19,28,100.0,1,11.7,2.117743351670687
Town01,0,8,19,28,100.0,1,11.65,1.8635983348969773
Town01,0,8,19,28,100.0,1,11.7,2.483350965731442
Town01,0,8,19,28,100.0,1,11.6,-0.8903272465981987
Town01,0,8,19,28,100.0,1,11.5,0.7073443564114141
Town01,0,8,19,28,100.0,1,12.05,1.477917589894247
Town01,0,8,19,28,100.0,1,11.5,0.7156990821763398
Town01,0,8,19,28,100.0,1,11.05,0.6251659890500525
Town01,0,8,19,28,100.0,1,11.35,1.943585884450341
Town01,0,8,19,28,100.0,1,11.5,1.2889572526816329
Town01,0,8,19,28,100.0,1,11.95,-0.293368624011872
Town01,0,8,19,28,100.0,1,10.6,-1.7519189925098262
Town01,0,8,19,28,100.0,1,11.0,0.5424804441306574
Town01,0,8,19,28,100.0,1,11.5,1.389579180576328
Town01,0,8,19,28,100.0,1,11.1,-1.6368137881047016
Town01,0,8,19,28,100.0,1,11.6,1.8413265413186588
Town01,0,8,19,28,100.0,1,11.95,9.453141008779454
Town01,0,8,19,28,100.0,1,11.65,1.4612259276370838
Town01,0,8,19,28,100.0,1,11.75,1.1620459427207295
Town01,0,8,19,28,100.0,1,11.85,1.9507174807899395
Town01,0,8,19,28,100.0,1,11.7,1.3007477998683137
Town01,0,8,19,28,100.0,1,11.7,0.7516419722499714
Town01,0,8,19,28,100.0,1,11.65,1.4400333347080712
Town01,0,8,19,28,100.0,1,11.6,1.4856123096882388
Town01,0,8,19,28,100.0,1,11.85,1.6352492425932281
Town01,0,8,19,28,100.0,1,11.2,1.3553206918162548
Town01,0,8,19,28,100.0,1,10.8,-1.4356453254748218
Town01,0,8,19,28,100.0,1,11.35,1.4230694100559118
Town01,0,8,19,28,100.0,1,10.8,-2.21216036003886
Town01,0,8,19,28,100.0,1,11.4,1.2742027493832349
Town01,0,8,19,28,100.0,1,11.75,1.4909689427870463
Town01,0,8,19,28,100.0,1,11.5,10.590395432146966
Town01,0,8,19,28,100.0,1,11.5,1.2586511233838737
Town01,0,8,19,28,100.0,1,11.25,2.3356848733034044
Town01,0,8,19,28,100.0,1,11.65,1.863932304258487
Town01,0,8,19,28,100.0,1,11.55,1.5895958532598762
Town01,0,8,19,28,100.0,1,11.55,1.731978363843127
Town01,0,8,19,28,100.0,1,11.6,1.550491053197046
Town01,0,8,19,28,100.0,1,9.9,-2.6099363941143876
Town01,0,8,19,28,100.0,1,11.6,2.141584385193367
Town01,0,8,19,28,100.0,1,11.55,1.2030408243077346
Town01,0,8,19,28,100.0,1,11.1,1.0881136880204614
Town01,0,8,19,28,100.0,1,11.55,1.8091249590094254
Town01,0,8,19,28,100.0,1,11.1,1.3691036192660113
Town01,0,8,19,28,100.0,1,11.55,1.600972164968482
Town01,0,8,19,28,100.0,1,11.45,0.7355323634654223
Town01,0,8,19,28,100.0,1,11.3,1.2204183107668758
Town01,0,8,19,28,100.0,1,11.45,1.125121667270562
Town01,0,8,19,28,100.0,1,11.75,1.7582485141153192
Town01,0,8,19,28,100.0,1,11.7,1.5185182957306504
Town01,0,8,19,28,100.0,1,11.0,1.189757231989904
Town01,0,8,19,28,100.0,1,11.25,-1.0542747257512022
Town01,0,8,19,28,100.0,1,9.95,-2.5487592144732667
Town01,0,8,19,28,100.0,1,11.65,2.2222046982869976
Town01,0,8,19,28,100.0,1,10.85,0.4989662157695691
Town01,0,8,19,28,100.0,1,11.65,1.2603372346833135
Town01,0,8,19,28,100.0,1,11.5,1.8416255179738084
Town01,0,8,19,28,100.0,1,11.5,1.1389482207085022
Town01,0,8,19,28,100.0,1,11.45,1.8984326086424206
Town01,0,8,19,28,100.0,1,11.7,1.3006865947662822
Town01,0,8,19,28,100.0,1,11.05,0.5070302537695226
Town01,0,8,19,28,100.0,1,10.25,-2.38064398018592
Town01,0,8,19,28,100.0,1,11.85,1.804131748056042
Town01,0,8,19,28,100.0,1,11.1,10.235306905687128
Town01,0,8,19,28,100.0,1,10.95,-2.215299549516479
Town01,0,8,19,28,100.0,1,11.8,2.1424028191748867
Town01,0,8,19,28,100.0,1,10.9,0.4659317503099252
Town01,0,8,19,28,100.0,1,11.05,1.3647492359461446
Town01,0,8,19,28,100.0,1,11.75,2.265035364000351
Town01,0,8,19,28,100.0,1,10.95,-2.180866544307708
Town01,0,8,19,28,100.0,1,10.95,0.5519021528507975
Town01,0,8,19,28,100.0,1,11.05,-0.00013904050953424322
Town01,0,8,19,28,100.0,1,11.35,-1.9464080256400489
Town01,0,8,19,28,100.0,1,10.0,-2.172433500230579
Town01,0,8,19,28,100.0,1,10.45,-1.6493234907012742
Town01,0,8,19,28,100.0,1,11.75,1.327739471328957
Town01,0,8,19,28,100.0,1,11.45,1.6274616387613747
Town01,0,8,19,28,100.0,1,11.95,1.9452046716199822
Town01,0,8,19,28,100.0,1,11.35,2.337019150934636
Town01,0,8,19,28,100.0,1,11.65,-1.2711044744656825
Town01,0,8,19,28,100.0,1,11.15,0.681396373237118
Town01,0,8,19,28,100.0,1,11.75,-1.688284004162372
Town01,0,8,19,28,100.0,1,11.9,-1.6526056636795905
Town01,0,8,19,28,100.0,1,11.4,1.0401251707337655
Town01,0,8,19,28,100.0,1,11.2,1.9990242984978437
Town01,0,8,19,28,100.0,1,11.25,1.72486408034447
Town01,0,8,19,28,100.0,1,11.65,1.9116384187117195
Town01,0,8,19,28,100.0,1,10.95,0.6508321045697696
Town01,0,8,19,28,100.0,1,11.65,1.8195836086259032
Town01,0,8,19,28,100.0,1,11.85,1.3141360019048993
Town01,0,8,19,28,100.0,1,11.5,2.26703192171834
Town01,0,8,19,28,100.0,1,11.5,1.3452302530530327
Town01,0,8,19,28,100.0,1,10.0,-2.589166301185968
Town01,0,8,19,28,100.0,1,11.75,1.61731333297816
Town01,0,8,19,28,100.0,1,11.15,0.9856140362519747
Town01,0,8,19,28,100.0,1,9.4,-4.1965209251321225
Town01,0,8,19,28,100.0,1,11.45,1.043054378144062
Town01,0,8,19,28,100.0,1,11.65,-0.00296305072156489
Town01,0,8,19,28,100.0,1,10.55,-2.341678280285697
Town01,0,8,19,28,100.0,1,11.45,1.1887389518923244
Town01,0,8,19,28,100.0,1,11.5,0.7601916132015365
Town01,0,8,19,28,100.0,1,11.45,1.5260243832075013
Town01,0,8,19,28,100.0,1,11.5,2.2890255200223706
Town01,0,8,19,28,100.0,1,11.8,1.7992773929682544
Town01,0,8,19,28,100.0,1,11.75,3.567400212136298
Town01,0,8,19,28,100.0,1,12.3,-0.00024899859008115706
Town01,0,8,19,28,100.0,1,11.9,-1.4493531162136375
Town01,0,8,19,28,100.0,1,11.35,1.1721132943835073
Town01,0,8,19,28,100.0,1,11.25,-0.7960666401853093
Town01,0,8,19,28,100.0,1,10.25,-1.6873730498664252
Town01,0,8,19,28,100.0,1,11.7,1.6981402590715993
Town01,0,8,19,28,100.0,1,11.75,7.4595338355729455
Town01,0,8,19,28,100.0,1,11.8,1.5263399130296893
Town01,0,8,19,28,100.0,1,11.3,1.12279219714368
Town01,0,8,19,28,100.0,1,11.8,1.837755732352992
Town01,0,8,19,28,100.0,1,11.35,-5.2306788970382756e-05
Town01,0,8,19,28,100.0,1,11.55,1.5055903674711684
Town01,0,8,19,28,100.0,1,11.4,1.3286034441688606
Town01,0,8,19,28,100.0,1,11.1,0.7497302796937029
Town01,0,8,19,28,100.0,1,11.35,-1.2112452400810625
Town01,0,8,19,28,100.0,1,10.9,0.6246175116481645
Town01,0,8,19,28,100.0,1,11.65,1.7674056563694798
Town01,0,8,19,28,100.0,1,11.7,1.4837920893347447
Town01,0,8,19,28,100.0,1,11.65,1.890909690279356
Town01,0,8,19,28,100.0,1,11.8,2.0592211716287085
Town01,0,8,19,28,100.0,1,11.7,2.2804909183762643
Town01,0,8,19,28,100.0,1,11.3,1.3383427768051521
Town01,0,8,19,28,100.0,1,10.7,-1.861983441633279
Town01,0,8,19,28,100.0,1,11.4,1.1173719713793155
Town01,0,8,19,28,100.0,1,11.55,1.8963612689497822
Town01,0,8,19,28,100.0,1,11.65,1.6826713034878145
Town01,0,8,19,28,100.0,1,11.9,2.0498418407855095
Town01,0,8,19,28,100.0,1,11.55,7.0554467309707425
Town01,0,8,19,28,100.0,1,11.8,2.2018878864836076
Town01,0,8,19,28,100.0,1,10.3,-2.332425367668211
Town01,0,8,19,28,100.0,1,10.95,0.5019725816865281
Town01,0,8,19,28,100.0,1,11.55,0.7121664060853279
Town01,0,8,19,28,100.0,1,10.6,-1.7179293080862132
Town01,0,8,19,28,100.0,1,11.6,-0.0036126764872903335
Town01,0,8,19,28,100.0,1,11.2,0.6949032224694691
Town01,0,8,19,28,100.0,1,12.7,-0.2814635632965074
Town01,0,8,19,28,100.0,1,11.05,0.7417987762893286
Town01,0,8,19,28,100.0,1,11.65,1.4683701114238819
Town01,0,8,19,28,100.0,1,11.5,1.5856312793737715
Town01,0,8,19,28,100.0,1,11.45,1.4897189383809155
Town01,0,8,19,28,100.0,1,11.7,1.3370822511669616
Town01,0,8,19,28,100.0,1,10.9,0.6139567446429735
Town01,0,8,19,28,100.0,1,11.55,1.3446096068412907
Town01,0,8,19,28,100.0,1,11.55,1.6539852810253937
Town01,0,8,19,28,100.0,1,11.6,1.3935131762663016
Town01,0,8,19,28,100.0,1,10.85,0.5069542877127118
Town01,0,8,19,28,100.0,1,11.05,-0.7940249730827187
Town01,0,8,19,28,100.0,1,9.95,-2.200635790129907
Town01,0,8,19,28,100.0,1,10.85,0.5996085375147788
Town01,0,8,19,28,100.0,1,11.7,1.7410308857533474
Town01,0,8,19,28,100.0,1,11.4,0.8730251563189069
Town01,0,8,19,28,100.0,1,11.6,1.990774998526172
Town01,0,8,19,28,100.0,1,11.25,1.2078553292332983
Town01,0,8,19,28,100.0,1,11.05,1.366001009875244
Town01,0,8,19,28,100.0,1,11.85,2.5572822883917707
Town01,0,8,19,28,100.0,1,10.95,-2.3023408351441006
Town01,0,8,19,28,100.0,1,11.25,1.5914887824928385
Town01,0,8,19,28,100.0,1,10.9,-0.6426849097757544
Town01,0,8,19,28,100.0,1,11.65,1.553488470033872
Town01,0,8,19,28,100.0,1,10.95,9.703684993973237
Town01,0,8,19,28,100.0,1,11.55,1.382223986205219
Town01,0,8,19,28,100.0,1,9.55,-3.181007735930403
Town01,0,8,19,28,100.0,1,10.25,-3.526896131092435
Town01,0,8,19,28,100.0,1,11.5,0.7070258749192213
Town01,0,8,19,28,100.0,1,11.45,1.2733768960959604
Town01,0,8,19,28,100.0,1,11.7,1.7255798847568764
Town01,0,8,19,28,100.0,1,11.3,1.2807429411662974
Town01,0,8,19,28,100.0,1,11.25,-0.8719098388609591
Town01,0,8,19,28,100.0,1,11.7,1.4468524029585361
Town01,0,8,19,28,100.0,1,11.7,1.3105231174154084
Town01,0,8,19,28,100.0,1,11.4,1.010681370404197
Town01,0,8,19,28,100.0,1,11.65,5.576551496569754
Town01,0,8,19,28,100.0,1,11.9,2.6920106247638653
Town01,0,8,19,28,100.0,1,11.15,-0.18326683897260265
Town01,0,8,19,28,100.0,1,10.55,-1.8786880575578295
Town01,0,8,19,28,100.0,1,11.4,0.9288238362235326
Town01,0,8,19,28,100.0,1,12.0,2.7869630088927613
Town01,0,8,19,28,100.0,1,11.05,-0.7589922205446136
Town01,0,8,19,28,100.0,1,11.65,1.2310188562495776
Town01,0,8,19,28,100.0,1,11.8,-0.5553801027391493
Town01,0,8,19,28,100.0,1,11.6,1.476997475983247
Town01,0,8,19,28,100.0,1,10.0,-2.3746909112068835
Town01,0,8,19,28,100.0,1,11.75,1.8257478841669839
Town01,0,8,19,28,100.0,1,11.7,1.2070512765954744
Town01,0,8,19,28,100.0,1,11.3,1.259094843471705
Town01,0,8,19,28,100.0,1,11.5,-1.667212924267156
Town01,0,8,19,28,100.0,1,11.6,1.7843303155218369
Town01,0,8,19,28,100.0,1,11.6,1.5448480699284546
Town01,0,8,19,28,100.0,1,11.6,1.8547977641311784
Town01,0,8,19,28,100.0,1,11.05,1.376874241830377
Town01,0,8,19,28,100.0,1,11.75,2.3231499636899198
Town01,0,8,19,28,100.0,1,11.55,-1.1251468658918748
Town01,0,8,19,28,100.0,1,11.45,1.1642154696222846
Town01,0,8,19,28,100.0,1,11.5,0.6489134676751358
Town01,0,8,19,28,100.0,1,10.4,-3.37004535452535
Town01,0,8,19,28,100.0,1,9.4,-4.320819493597272
Town01,0,8,19,28,100.0,1,11.2,1.62720147963525
Town01,0,8,19,28,100.0,1,11.45,1.4045434796850422
Town01,0,8,19,28,100.0,1,11.7,1.5153897062446369
Town01,0,8,19,28,100.0,1,11.7,2.2213703508162617
Town01,0,8,19,28,100.0,1,11.05,7.949679299196371
Town01,0,8,19,28,100.0,1,11.1,0.575036386265666
Town01,0,8,19,28,100.0,1,10.0,-2.1457917040684285
Town01,0,8,19,28,100.0,1,10.9,0.9858045716584387
Town01,0,8,19,28,100.0,1,11.25,1.336329629089824
Town01,0,8,19,28,100.0,1,11.95,2.4364943804480577
Town01,0,8,19,28,100.0,1,11.7,1.8164716758795416
Town01,0,8,19,28,100.0,1,11.95,3.6136654218768642
Town01,0,8,19,28,100.0,1,11.25,1.0346010925557332
Town01,0,8,19,28,100.0,1,11.6,2.20553017838275
Town01,0,8,19,28,100.0,1,11.55,-1.7302894761768703
Town01,0,8,19,28,100.0,1,11.8,-1.8110015642948847
Town01,0,8,19,28,100.0,1,11.35,-6.683132515213158e-05
Town01,0,8,19,28,100.0,1,9.95,-2.4613098913025246
Town01,0,8,19,28,100.0,1,9.65,-3.1715027621445087
Town01,0,8,19,28,100.0,1,11.1,3.01630821047494
Town01,0,8,19,28,100.0,1,11.85,2.329995177201986
Town01,0,8,19,28,100.0,1,9.9,-2.7923160316264304
Town01,0,8,19,28,100.0,1,11.6,1.7189277877093225
Town01,0,8,19,28,100.0,1,11.6,1.4392693963259569
Town01,0,8,19,28,100.0,1,11.9,1.9506823860463731
Town01,0,8,19,28,100.0,1,11.8,2.3873660357862887
Town01,0,8,19,28,100.0,1,11.5,1.7079596461990336
Town01,0,8,19,28,100.0,1,11.65,1.742692798582632
Town01,0,8,19,28,100.0,1,11.6,1.702675212174836
Town01,0,8,19,28,100.0,1,11.5,1.4645106947110484
Town01,0,8,19,28,100.0,1,11.4,1.3939379944933918
Town01,0,8,19,28,100.0,1,11.25,1.1588475890982988
Town01,0,8,19,28,100.0,1,11.05,1.1850805501258095
Town01,0,8,19,28,100.0,1,11.65,2.2455170222132095
Town01,0,8,19,28,100.0,1,11.65,1.4705282407766265
Town01,0,8,19,28,100.0,1,11.0,1.5549155290599108
Town01,0,8,19,28,100.0,1,11.75,1.289021258599662
Town01,0,8,19,28,100.0,1,11.65,1.4448288970132226
Town01,0,8,19,28,100.0,1,11.0,1.2692575352314925
Town01,0,8,19,28,100.0,1,11.4,1.1472094859283208
Town01,0,8,19,28,100.0,1,11.75,1.6261984207707734
Town01,0,8,19,28,100.0,1,11.65,1.6981191332468972
Town01,0,8,19,28,100.0,1,11.6,2.1107736500088112
Town01,0,8,19,28,100.0,1,11.7,-1.7051779407156393
Town01,0,8,19,28,100.0,1,11.3,-1.4899702274060997
Town01,0,8,19,28,100.0,1,12.1,-0.3092516970836787
Town01,0,8,19,28,100.0,1,11.25,-0.4184113427978544
Town01,0,8,19,28,100.0,1,10.2,-2.5346948400024547
Town01,0,8,19,28,100.0,1,10.7,-1.6149295844645828
Town01,0,8,19,28,100.0,1,9.85,-3.368187835852355
Town01,0,8,19,28,100.0,1,11.8,2.2893709035609255
Town01,0,8,19,28,100.0,1,11.6,1.4204442319021848
Town01,0,8,19,28,100.0,1,11.45,0.9775012628134707
Town01,0,8,19,28,100.0,1,11.4,1.1745766882384192
Town01,0,8,19,28,100.0,1,11.25,-1.1281493051642164
Town01,0,8,19,28,100.0,1,11.6,1.9768896052175293
Town01,0,8,19,28,100.0,1,11.15,-0.0005682616990039724
Town01,0,8,19,28,100.0,1,11.65,1.3398152283402722
Town01,0,8,19,28,100.0,1,11.2,2.339928942720313
Town01,0,8,19,28,100.0,1,11.0,0.6403149870183529
Town01,0,8,19,28,100.0,1,10.1,-3.466967912936297
Town01,0,8,19,28,100.0,1,10.95,-0.7948025945334856
Town01,0,8,19,28,100.0,1,10.55,-2.07241282508339
Town01,0,8,19,28,100.0,1,11.25,0.9620750508090481
Town01,0,8,19,28,100.0,1,9.95,-2.5006215236617657
Town01,0,8,19,28,100.0,1,10.45,-1.566000140603232
Town01,0,8,19,28,100.0,1,10.85,0.6336256334598902
Town01,0,8,19,28,100.0,1,11.7,1.9868758349405766
Town01,0,8,19,28,100.0,1,11.65,1.4495909770762934
Town01,0,8,19,28,100.0,1,11.95,2.0615282482477157
Town01,0,8,19,28,100.0,1,11.0,0.7499330203586436
Town01,0,8,19,28,100.0,1,11.8,2.037482110428499
Town01,0,8,19,28,100.0,1,11.7,1.3999895012245402
Town01,0,8,19,28,100.0,1,11.8,2.441361094881687
Town01,0,8,19,28,100.0,1,11.3,7.690464125298219
Town01,0,8,19,28,100.0,1,11.05,-0.954782699165781
Town01,0,8,19,28,100.0,1,10.0,-2.282760363721981
Town01,0,8,19,28,100.0,1,11.8,2.4934527386755105
Town01,0,8,19,28,100.0,1,11.65,1.5422298519833353
Town01,0,8,19,28,100.0,1,11.1,0.9023958933594725
Town01,0,8,19,28,100.0,1,11.85,-0.00045259551581749817
Town01,0,8,19,28,100.0,1,11.8,1.7230365709724085
Town01,0,8,19,28,100.0,1,11.45,0.9856994553460616
Town01,0,8,19,28,100.0,1,11.1,0.6182640991529356
Town01,0,8,19,28,100.0,1,11.1,1.1927364436723207
Town01,0,8,19,28,100.0,1,11.05,0.7302163287334316
Town01,0,8,19,28,100.0,1,10.0,-2.6162197172620263
Town01,0,8,19,28,100.0,1,11.6,1.332479352202995
Town01,0,8,19,28,100.0,1,10.0,-2.0828611899437948
Town01,0,8,19,28,100.0,1,10.8,0.4531369608959026
Town01,0,8,19,28,100.0,1,10.8,0.4631062014436762
Town01,0,8,19,28,100.0,1,11.0,0.8660181815682799
Town01,0,8,19,28,100.0,1,11.3,1.6614240056575333
Town01,0,8,19,28,100.0,1,11.75,4.712309857263133
Town01,0,8,19,28,100.0,1,10.7,-0.9039590911621747
Town01,0,8,19,28,100.0,1,11.9,2.157253499344643
Town01,0,8,19,28,100.0,1,10.9,0.7509193988827247
Town01,0,8,19,28,100.0,1,12.0,-0.47368857593078806
Town01,0,8,19,28,100.0,1,11.8,2.2956569610430426
Town01,0,8,19,28,100.0,1,11.35,1.4414104521005848
Town01,0,8,19,28,100.0,1,11.6,1.5233793675221423
Town01,0,8,19,28,100.0,1,11.2,1.179599366812547
Town01,0,8,19,28,100.0,1,11.05,0.8913010921779314
Town01,0,8,19,28,100.0,1,10.45,-1.5494728242446216
Town01,0,8,19,28,100.0,1,11.6,1.8148605940041564
Town01,0,8,19,28,100.0,1,11.2,1.394889305567141
Town01,0,8,19,28,100.0,1,10.1,-2.6228892730254025
Town01,0,8,19,28,100.0,1,11.1,0.9541600363511735
Town01,0,8,19,28,100.0,1,11.8,9.508674945410782
Town01,0,8,19,28,100.0,1,11.55,-1.552640405181587
Town01,0,8,19,28,100.0,1,10.55,-2.8066500589397774
Town01,0,8,19,28,100.0,1,11.6,2.1504824727291005
Town01,0,8,19,28,100.0,1,11.9,1.5528209320255142
Town01,0,8,19,28,100.0,1,11.75,2.419042286705311
Town01,0,8,19,28,100.0,1,11.9,1.778996560720083
Town01,0,8,19,28,100.0,1,10.5,-1.8632870591782054
Town01,0,8,19,28,100.0,1,11.05,0.8665327206731193
Town01,0,8,19,28,100.0,1,11.25,1.2118712940168783
Town01,0,8,19,28,100.0,1,11.8,2.390153192720571
Town01,0,8,19,28,100.0,1,11.15,-1.3443618139082973
Town01,0,8,19,28,100.0,1,11.9,5.501784004003478
Town01,0,8,19,28,100.0,1,11.7,-0.0002488044307140875
Town01,0,8,19,28,100.0,1,11.6,1.7468699260776512
Town01,0,8,19,28,100.0,1,12.0,2.7703444490169655
Town01,0,8,19,28,100.0,1,11.5,1.2469924103194883
Town01,0,8,19,28,100.0,1,10.6,-1.882933093727504
Town01,0,8,19,28,100.0,1,10.95,-1.1199435178046664
Town01,0,8,19,28,100.0,1,11.85,2.3959769714161707
Town01,0,8,19,28,100.0,1,12.7,-5.5223965950094695e-05
Town01,0,8,19,28,100.0,1,11.75,1.3260763931819226
Town01,0,8,19,28,100.0,1,11.85,2.2053586180822915
Town01,0,8,19,28,100.0,1,11.3,1.256325352072364
Town01,0,8,19,28,100.0,1,11.35,-2.257919403884369
Town01,0,8,19,28,100.0,1,11.05,0.9319696664270007
Town01,0,8,19,28,100.0,1,11.15,10.304109241585572
Town01,0,8,19,28,100.0,1,12.35,-0.8004763629098202
Town01,0,8,19,28,100.0,1,11.9,2.4699656747434444
Town01,0,8,19,28,100.0,1,11.85,-1.284213202376942
Town01,0,8,19,28,100.0,1,11.1,-0.0033308704807221193
Town01,0,8,19,28,100.0,1,11.65,1.8128948836140895
Town01,0,8,19,28,100.0,1,11.55,1.7455354194547192
Town01,0,8,19,28,100.0,1,11.1,-1.0986828848867891
Town01,0,8,19,28,100.0,1,11.75,8.592163046211425
Town01,0,8,19,28,100.0,1,11.4,0.7359567489020358
Town01,0,8,19,28,100.0,1,11.75,2.3965736182687323
Town01,0,8,19,28,100.0,1,11.05,-1.1904344054796479
Town01,0,8,19,28,100.0,1,11.55,1.958115866888365
Town01,0,8,19,28,100.0,1,10.9,0.5076362052614147
Town01,0,8,19,28,100.0,1,10.45,-1.9620377047114417
Town01,0,8,19,28,100.0,1,11.85,1.192338827801882
Town01,0,8,19,28,100.0,1,11.75,1.1697600438898568
Town01,0,8,19,28,100.0,1,10.95,0.5685494862951357
Town01,0,8,19,28,100.0,1,11.05,-0.6286249752072506
Town01,0,8,19,28,100.0,1,11.1,-2.5007323728608557
Town01,0,8,19,28,100.0,1,11.55,1.4569124396033986
Town01,0,8,19,28,100.0,1,11.2,1.24511120674513
Town01,0,8,19,28,100.0,1,11.6,1.822482970720693
Town01,0,8,19,28,100.0,1,11.95,1.5226676471895333
Town01,0,8,19,28,100.0,1,11.7,-1.1410122933990803
Town01,0,8,19,28,100.0,1,11.5,1.9373730422229176
Town01,0,8,19,28,100.0,1,11.95,2.171879373180813
Town01,0,8,19,28,100.0,1,11.7,1.8916611473912583
Town01,0,8,19,28,100.0,1,12.1,2.8064338430934805
Town01,0,8,19,28,100.0,1,11.8,2.2079409352787414
Town01,0,8,19,28,100.0,1,10.85,0.5032630001120579
Town01,0,8,19,28,100.0,1,11.5,1.4734890341768718
Town01,0,8,19,28,100.0,1,11.9,2.332600803431207
Town01,0,8,19,28,100.0,1,11.2,0.9608352095202042
Town01,0,8,19,28,100.0,1,10.85,0.5998168045572596
Town01,0,8,19,28,100.0,1,12.2,-1.6442930121707264
Town01,0,8,19,28,100.0,1,11.5,4.18486201460183
Town01,0,8,19,28,100.0,1,11.3,-0.5833037308222045
Town01,0,8,19,28,100.0,1,11.0,0.6308802793788182
Town01,0,8,19,28,100.0,1,11.95,2.4866319607584613
Town01,0,8,19,28,100.0,1,10.75,-3.0879726503125644
Town01,0,8,19,28,100.0,1,11.4,0.9238578281586123
Town01,0,8,19,28,100.0,1,11.7,1.5930315750763064
Town01,0,8,19,28,100.0,1,11.85,1.2095366580631395
Town01,0,8,19,28,100.0,1,11.45,1.8211667148025548
Town01,0,8,19,28,100.0,1,11.6,1.6108275415609885
Town01,0,8,19,28,100.0,1,11.65,1.787946557562356
Town01,0,8,19,28,100.0,1,10.8,0.4831521644461714
Town01,0,8,19,28,100.0,1,11.25,1.247062757793695
Town01,0,8,19,28,100.0,1,11.75,1.875926318985079
Town01,0,8,19,28,100.0,1,11.85,2.5891114653453347
Town01,0,8,19,28,100.0,1,10.85,0.4915285277366732
Town01,0,8,19,28,100.0,1,11.15,10.09009797659423
Town01,0,8,19,28,100.0,1,11.8,1.1232470427102008
Town01,0,8,19,28,100.0,1,11.4,1.00804866370168
Town01,0,8,19,28,100.0,1,11.7,2.1350061499170083
